src,dest,path,EdgeType
CAB39L-PROT,PRKAG1-PROT,AMPK signaling pathway,Gene-PROT-Gene-PROT
CAB39L-PROT,PRKAG2-PROT,AMPK signaling pathway,Gene-PROT-Gene-PROT
CAB39L-PROT,PRKAG3-PROT,AMPK signaling pathway,Gene-PROT-Gene-PROT
CAB39L-PROT,STK11-PROT,mTOR signaling pathway,Gene-PROT-Gene-PROT
CAB39L-PROT,STK11-PROT,AMPK signaling pathway,Gene-PROT-Gene-PROT
CAB39L-PROT,STRADA-PROT,mTOR signaling pathway,Gene-PROT-Gene-PROT
CAB39L-PROT,STRADA-PROT,AMPK signaling pathway,Gene-PROT-Gene-PROT
CAB39L-PROT,STRADB-PROT,mTOR signaling pathway,Gene-PROT-Gene-PROT
CAB39L-PROT,STRADB-PROT,AMPK signaling pathway,Gene-PROT-Gene-PROT
CACNA1C-PROT,KCNMA1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1C-PROT,KCNMB1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1C-PROT,KCNMB2-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1C-PROT,KCNMB3-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1C-PROT,KCNMB4-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1C-PROT,KCNU1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1C-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNA1C-PROT,PRKACA-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CACNA1C-PROT,PRKACB-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CACNA1C-PROT,PRKACG-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CACNA1C-PROT,PRKG1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1C-PROT,PRKG2-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1D-PROT,KCNMA1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1D-PROT,KCNMB1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1D-PROT,KCNMB2-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1D-PROT,KCNMB3-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1D-PROT,KCNMB4-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1D-PROT,KCNU1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1D-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNA1D-PROT,PRKACA-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CACNA1D-PROT,PRKACB-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CACNA1D-PROT,PRKACG-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CACNA1D-PROT,PRKG1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1D-PROT,PRKG2-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1F-PROT,KCNMA1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1F-PROT,KCNMB1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1F-PROT,KCNMB2-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1F-PROT,KCNMB3-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1F-PROT,KCNMB4-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1F-PROT,KCNU1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1F-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNA1F-PROT,PRKACA-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CACNA1F-PROT,PRKACB-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CACNA1F-PROT,PRKACG-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CACNA1F-PROT,PRKG1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1F-PROT,PRKG2-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1S-PROT,KCNMA1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1S-PROT,KCNMB1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1S-PROT,KCNMB2-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1S-PROT,KCNMB3-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1S-PROT,KCNMB4-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1S-PROT,KCNU1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1S-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNA1S-PROT,PRKACA-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CACNA1S-PROT,PRKACB-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CACNA1S-PROT,PRKACG-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CACNA1S-PROT,PRKG1-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA1S-PROT,PRKG2-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CACNA2D1-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNA2D2-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNA2D3-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNA2D4-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNB1-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNB2-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNB3-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNB4-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNG1-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNG2-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNG3-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNG4-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNG5-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNG6-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNG7-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACNG8-PROT,OXTR-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CACYBP-PROT,SIAH1-PROT,Wnt signaling pathway,Gene-PROT-Gene-PROT
CACYBP-PROT,SKP1-PROT,Wnt signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY1-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY1-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY1-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY2-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY2-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY3-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY3-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY3-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY4-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY4-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY5-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY5-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY6-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY6-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY7-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY7-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY8-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY8-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY8-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY9-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,ADCY9-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CALM2-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CALM3-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CALML3-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CALML4-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CALML5-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CALML6-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK1-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK1-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK1D-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK1D-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK1G-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK1G-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2A-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2A-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2A-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2A-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2B-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2B-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2B-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2B-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2D-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2D-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2D-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2D-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2G-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2G-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2G-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK2G-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK4-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK4-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMK4-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,CAMKK2-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK2-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK2-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK2-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK3-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK3-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK3-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK3-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK4-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK4-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK4-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,MYLK4-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,NOS1-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,NOS1-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,NOS2-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,NOS2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,NOS3-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,NOS3-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,NOS3-PROT,Estrogen signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PDE1A-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PDE1B-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PDE1C-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PHKA1-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PHKA1-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PHKA2-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PHKA2-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PHKB-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PHKB-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PHKG1-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PHKG1-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PHKG2-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PHKG2-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PLCG1-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PLCG2-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP1CA-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP1CB-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP1CC-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP1R3A-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP1R3B-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP1R3C-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP1R3D-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP1R3E-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP1R3F-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3CA-PROT,C-type lectin receptor signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3CA-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3CA-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3CB-PROT,C-type lectin receptor signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3CB-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3CB-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3CC-PROT,C-type lectin receptor signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3CC-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3CC-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3R1-PROT,C-type lectin receptor signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3R1-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3R1-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3R2-PROT,C-type lectin receptor signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3R2-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PPP3R2-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PRKACA-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PRKACB-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PRKACG-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PYGB-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PYGB-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PYGL-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PYGL-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PYGM-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,PYGM-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,RASGRF1-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
CALM1-PROT,RASGRF2-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY1-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY1-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY1-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY2-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY2-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY3-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY3-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY3-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY4-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY4-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY5-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY5-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY6-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY6-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY7-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY7-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY8-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY8-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY8-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY9-PROT,Rap1 signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,ADCY9-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CALM1-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CALM3-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CALML3-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CALML4-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CALML5-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CALML6-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK1-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK1-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK1D-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK1D-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK1G-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK1G-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2A-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2A-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2A-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2A-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2B-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2B-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2B-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2B-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2D-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2D-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2D-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2D-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2G-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2G-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2G-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK2G-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK4-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK4-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMK4-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,CAMKK2-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK2-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK2-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK2-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK3-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK3-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK3-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK3-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK4-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK4-PROT,cGMP-PKG signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK4-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,MYLK4-PROT,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,NOS1-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,NOS1-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,NOS2-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,NOS2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,NOS3-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,NOS3-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,NOS3-PROT,Estrogen signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PDE1A-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PDE1B-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PDE1C-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PHKA1-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PHKA1-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PHKA2-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PHKA2-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PHKB-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PHKB-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PHKG1-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PHKG1-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PHKG2-PROT,Calcium signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PHKG2-PROT,Glucagon signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PLCG1-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
CALM2-PROT,PLCG2-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
